"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","distance_km"
"_WApK8fcto87CcaU7WbiUw","Burger King","454 Murfreesboro Rd","Nashville","TN","37210",36.1433819681,-86.7448275536,2,8,1,9.1697740629744
"kaIRgCCuTgim7T74gB6uSg","Creek Wood Academy","100 Creekstone Blvd","Franklin","TN","37064",35.9062931415,-86.834564209,3.5,7,1,20.8061689951383
"gDwaorKyC5v0N4tvsQI0FQ","South Grove Family Dentistry","6688 Nolensville Pike, Ste 104","Brentwood","TN","37027",36.0005057,-86.6924241105,4,14,1,15.8028033351007
"BG6bjoZSXrpHouyx9z5wdg","Books At Cummins Station","209 10th Ave S","Nashville","TN","37203",36.154748,-86.782175,4,20,0,7.89800312068932
"3vOjNdqb4QRUlwdQA0Mtdg","Music City Candy","811E Dickerson Pike","Nashville","TN","37207",36.185353,-86.773227,4,9,0,11.3002494448027
"nvNphpmV5egeCOvjKdAgcw","Belle Meade Animal Hospital","5121 Harding Pike","Nashville","TN","37205",36.1040601,-86.8688056,4.5,19,1,4.0784653379945
"nBMqp4NTt2oXQN1CuYv8lA","LJY Reflexology","3877 Lebanon Pike","Hermitage","TN","37076",36.1933806,-86.6226231,5,9,1,21.3898108083826
"fp390SWNDPFvgch_lnCCsQ","Pep Boys","5330 Charlotte Pike","Nashville","TN","37209",36.1526142,-86.8526974,2.5,61,1,7.06490652241529
"13LlAHDS-OkGb8b6GY_NdA","Target Optical","780 Old Hickory Blvd","Brentwood","TN","37027",36.0427392,-86.7790643,3.5,7,1,6.9910491916559
"r63rFmywD8j_XdXibn4-Bg","El Sombrero","6017 Nolensville Pike","Nashville","TN","37211",36.0268199326,-86.7131913622,4,101,1,12.5145827992034
"N7gSystNaNjoH-qzIA3CgA","Loden Vision Centers - Nashville Office","2501 21st Ave S","Nashville","TN","37212",36.1262642,-86.8052572,4,23,1,4.12290871080709
"09ymkDOcK5F7uFCdL7BqKQ","Popcorn Village","4115 Mallory Ln, Ste 218","Franklin","TN","37067",35.9298275,-86.8247587,3.5,31,0,18.1706553353784
"Sq4Nw8r3_yPSMFi_zH4Epg","Pleasant Dragon Buffet","200 Ren Mar Dr","Pleasant View","TN","37146",36.3965876,-87.0294522,2,6,0,38.428995920275
"ZAMN77nIIsV3IyMaUEb6vw","Nashville Electric Service","1214 Church St","Nashville","TN","37246",36.15892,-86.79041,2,49,1,7.98398809663637
"gsVXCbUKsmsu5QTl-IUcMQ","Neuhaus Foot & Ankle","3901 Central Pike 353, Ste 353","Hermitage","TN","37076",36.17537,-86.604527,1.5,7,1,21.8826730843151
"DowmyMXo2rL0lnpX865I3g","Green Cleaners","1705 W End Ave","Nashville","TN","37203",36.1532933,-86.7948531,3.5,11,1,7.25166616430953
"GJhRp8lijR6TAk7QgPmR4w","The Point at Waterford Crossing","100 Spadeleaf  Blvd","Hendersonville","TN","37075",36.29608,-86.617666,5,5,1,29.3186117549039
"xrl1SznEc8B1ePUdsoXGMA","Jón Alan Salon","15556 Old Hickory Blvd","Nashville","TN","37211",36.0400848,-86.7418851,4,34,1,9.56331219262377
"hqqBYeQQ_c2FMvgGKrr59A","Cock of the Walk","2624 Music Valley Dr","Nashville","TN","37214",36.2345628,-86.7063818,3,211,1,19.0486996832955
"82h9KI5-vC-6bd2mAM9Ohw","EverClean Carpet Cleaning","3926 Dickerson Pike, Ste 207","Nashville","TN","37207",36.2715995,-86.755394,5,44,1,20.8511877717158
"y6qWR_WTe1OQd3DcnFepqg","Cheekwood Animal Hospital","6514 Highway 100","Nashville","TN","37205",36.0915948,-86.8784701,4,5,0,4.76260320820995
"7ALZQc35zGG0a1SwSnExJg","Subway","4424 Lebanon Pike","Hermitage","TN","37076",36.2161986,-86.600047,3,5,1,24.4695305521454
"8crJAfMgFRYwglnPquLZQA","Jojo's Cuban Cuisine","229 Donelson Pike","Nashville","TN","37214",36.1592159998,-86.6644611955,4.5,15,1,16.2496958790551
"Ns8vJxhsc5ygiX7Vff1bDQ","Rippy's Bar & Grill","429 Broadway","Nashville","TN","37203",36.1603569286,-86.7781391237,3,900,1,8.62007794011358
"1RedKPBig4dbU9ccpk7T9w","The Cobra","2511 Gallatin Ave","Nashville","TN","37206",36.1955914,-86.7431284,3,12,1,13.6083914126275
"TDWeczZPdLs5xhTmuh3vHg","Gloria Jean's Coffee","1000 Rivergate Pkwy, Ste 1500","Goodlettsville","TN","37072",36.3022152901,-86.6982663023,4,6,1,25.9398651407014
"DXDoeVULsKLb7LLyAfvuVg","Moxy Nashville Downtown","110 3rd Avenue South","Nashville","TN","37201",36.161118,-86.7753746,3.5,60,1,8.81836224923367
"IhrTLL6az3q192ik4P05IQ","The Chef and I","611 9th Ave S","Nashville","TN","37203",36.1510712,-86.7808457,4.5,469,1,7.6073492770539
"tgxWBh4yjXRaVp-yTMIKiQ","Rudy Title & Escrow - Hillsboro","2012 21st Ave S","Nashville","TN","37212",36.1323082,-86.8010404,4,11,1,4.89423517574776
"hpmfbe4fGapND5pzI-99tg","XPO Logistics","601-629 Space Park S","Nashville","TN","37211",36.102622394,-86.7106817138,4,36,1,10.3873866467074
"ydfYGGjIZ-WaXC5Z0kzOXg","Subway","718 Thompson Ln","Nashville","TN","37204",36.1125791,-86.7651404,3,6,0,5.85238179680065
"tGvYdLzCvjZyMM9SttMj3Q","Mccormick Animal Clinic","3252 Blackwood Dr","Nashville","TN","37214",36.1522162,-86.6271349,4.5,14,1,19.0184793334003
"1-9a6yQbIJLs3-xDiJNqzg","Crosstown","914 Airpark Center Dr","Nashville","TN","37217",36.014250011,-86.6153149768,1,13,1,20.8560273594616
"UNbRUwGiYmffPfadWSvDOQ","Oishii Asian Steak and Sushi","11219 Lebanon Rd","Mount Juliet","TN","37122",36.2328441,-86.5152358,4,83,1,31.9368883464979
"nsnehrg4TxUbO-6XrcZNFA","RocknRoll Sushi","1610 21st Ave S","Nashville","TN","37212",36.1382210313,-86.8005082011,3.5,120,1,5.5092560103394
"_yQknBb12RLQA1FhZsJPSA","AMOT Eatery- A Matter of Taste","1100 Fatherland St","Nashville","TN","37206",36.1739359,-86.750126,3.5,119,0,11.2718261080494
"BvqJe6XmjKC8fQsjEMsCrg","Pueblo Real Mexican Restaurant - Franklin","1340 W Main St","Franklin","TN","37064",35.9141216,-86.885854,4,267,1,20.6457869940316
"Pyf5k-3sj6O4iVTGi0eWuA","Jiffy Lube","1120 Murfreesboro Rd.","Franklin","TN","37064",35.9156207,-86.8375268,3.5,9,1,19.7814034379197
"ZdcGVtfeUvXs9KyZoNXqYA","Elevated Smoke and Vape Shop | CBD Delta 8 Hemp Dispensary","1813 8th Ave S","Nashville","TN","37203",36.13532,-86.77942,4,20,1,6.2728802257887
"1-ZiA9x4Mhpt5qHMPs5vxw","Little Caesars","5761 Nolensville Pike","Nashville","TN","37211",36.0469511501,-86.7150855138,1,8,1,11.1868682327722
"2I-Odn83Xzr5lqHYKg8AgA","Pizza Hut","1101 Nashville Pike, Ste 100","Gallatin","TN","37066",36.3751659808,-86.473028335,2,17,1,44.5891868613936
"BTfPgqSaybUPhDEZRmmPyQ","Payless Car Rental","59-65 Terminal Dr","Nashville","TN","37214",36.1314718516,-86.6691118106,1.5,9,1,14.7047485063992
"9JCiIF3zhY9f6OpCzYN0dA","Best Western Plus Music Row","1407 Division St","Nashville","TN","37203",36.1513135,-86.7891142,3,106,1,7.26604348433575
"JeCj4TX3daPG-XqlRR3PAA","Precision Care Chiropractic","3351 Aspen Grove Dr, Ste 340","Franklin","TN","37067",35.9410469,-86.8278781,5,7,1,16.9228672543899
"x6ViY41KyxWCf-0NXbDeGA","Smoothie King","1000 Church St","Nashville","TN","37203",36.1612198,-86.785503,2,5,0,8.39920560451698
"M640SkqUyTHZ3Ml7sMIksw","Stitcher's Garden","209 S Royal Oaks Blvd","Franklin","TN","37064",36.0340043887,-86.7850524245,3.5,20,1,7.51642277697295
"Awgu2qjOq17hIcHMMdYxCg","Steak Plus Pizza","217 4th Ave N","Nashville","TN","37219",36.164113,-86.7793887,2.5,10,1,8.93305199796535
"vLzNvHifIWgPCqDqv98C2Q","Corky’s Ribs & BBQ","6400 Charlotte Pike","Nashville","TN","37209",36.1444591,-86.87322,2.5,25,0,7.14940415253699
"91NwvoiYzQWnITpNHGRSeQ","Southeastern Dental Group","631 S Mount Juliet Rd","Mount Juliet","TN","37122",36.1624478124,-86.5119239783,5,5,1,29.2385184304743
"HiX0oezKazkb2rwq2pdX1g","Pets R Us Vet","1850 Almaville Rd","Smyrna","TN","37167",35.9341316,-86.5334229,2.5,5,1,31.7005527523672
"pX2ceeptKvlMuheSeGnLEA","NuPower Yoga+Barre","2218 8th Ave S","Nashville","TN","37204",36.1291777,-86.77766,4.5,7,1,5.89258056114755
"a7XBfJd0aEo-UpPXetH2JA","Taqueria El Gym","234 Thompson Ln","Nashville","TN","37211",36.1110416835,-86.742458376,4.5,7,1,7.73754771865296
"1fuOT8Q1c4jZ1ywNAGPq5w","Bill Martin's Food Store","1105 Fatherland St","Nashville","TN","37206",36.1744127,-86.7497694,4,9,0,11.3335006498169
"w5Q_dmk9r4AaS_DvPHxJow","Mexican Restaurant And Tortilleria ""La Milpita""","903 Gallatin Pike S","Madison","TN","37115",36.2523984,-86.7166212,4.5,8,0,20.2597942319137
"vNc9527agZBVjt-ClAOetQ","European Wax Center","782 Old Hickory Blvd","Brentwood","TN","37027",36.0423589,-86.7788876,4.5,49,1,7.03449957328995
"BEMQ2JBIO96Pj-YPcPqQzQ","Electronic Express","2714 W End Ave","Nashville","TN","37203",36.1454189,-86.81233,3,11,0,5.94910572674248
"NhdOYwSgspPUVcYakaN3XQ","Bone's Fish & More","2597 Murfreesboro Pike","Nashville","TN","37217",36.074236,-86.639092,4,34,1,16.9053143898026
"tz2fA8nZiOIWABqhys-1gA","Pet Expressions - Dirty Dog Rescue","2191 Hillsboro Rd","Franklin","TN","37069",35.99721,-86.8870432,4.5,8,1,12.0194667735947
"p2aM5-R5Lz1CkXHfpYBeOQ","Imagine Design Team","606 West Iris Dr","Nashville","TN","37204",36.1200353,-86.7684421,4.5,60,1,5.95024815652399
"kETGPKIpBdDMuZ9FHRWdGw","Sweet Biscuit Company","2654 N Mount Juliet Rd","Mount Juliet","TN","37122",36.20701,-86.517637,4.5,87,1,30.4465878601754
"p8djtbcYmDpG2uj88aXJog","Fleet Feet","330 Franklin Rd, Ste 262B","Brentwood","TN","37027",36.024821,-86.789772,4.5,67,1,8.2503112917503
"TK31nJa2D8wYzgR0yaxTHw","Lili Bella’s Cakes","109 Shivel Dr","Hendersonville","TN","37075",36.303423,-86.623176,4.5,13,1,29.6466190206438
"LOI-Sf8ZB_3gG_g5uzFJ7Q","Hughes & Coleman Injury Lawyers","446 James Robertson Pkwy, Ste 100","Nashville","TN","37219",36.168311,-86.7812635,2,8,1,9.27571769038712
"QOwO1__d0CrObTc0LKDEbA","Two Boots","450 Sam Ridley Pkwy W","Smyrna","TN","37167",35.9852357,-86.5528079,4.5,32,1,27.3281266945502
"yDz7HBCxv8Z8UsMW9Kryng","Green's Mobile Detailing","","Nashville","TN","37215",36.1626638,-86.7816016,5,9,1,8.69835248239137
"QG_CEG2_kb-0af1O0HiADg","Honest Coffee Roasters","2301 12th Ave S, Ste 102","Nashville","TN","37204",36.1275191,-86.7893215,4,5,0,5.03359836574216
"DzjRIUd9lXIDpjWIWzgLCw","Sport Clips Haircuts of Nashville - Bellevue","7630 Highway 70 S, Ste 305","Nashville","TN","37221",36.07994,-86.94929,3.5,9,1,11.2265182475707
"0M82G0elcO0eVArU2_1shw","Express Oil Change & Tire Engineers","182 W Main St","Hendersonville","TN","37075",36.305986,-86.618296,4.5,17,1,30.1411153662911
"cs5UpRQclzIbg3N7uxIwAA","Nashville Tail Blazers","902 Hart Ln","Nashville","TN","37216",36.2133078,-86.7363037,4.5,25,1,15.6061885547374
"2sVvjKvIV8qDlliwNEFt2w","White's Mercantile - Nashville","2908 12th Ave S","Nashville","TN","37204",36.120991,-86.790199,4,41,1,4.44770405265048
"qxOPUvyGEpt3_Wr6WqkTOw","Veterinary Ophthalmology Services","4344 Kenilwood Dr","Nashville","TN","37204",36.0918240506,-86.7618999444,4,11,1,5.72773810756346
"Nxge7mf3DSSllB3DZzEGtQ","Donelson-Hermitage Family YMCA","3001 Lebanon Rd","Nashville","TN","37214",36.171861,-86.648633,3.5,30,1,18.1654171913394
"j2hl6_cZsGv9YG2EgIkDlA","Uptown Suites - Smyrna","742 President Pl","Smyrna","TN","37167",35.9774515118,-86.5608985464,2,12,1,27.0777524041865
"hqzObWUta09EEw4fyOGe3A","Porter House Bistro","1115 Porter Rd","Nashville","TN","37206",36.1885503,-86.7289423,4,66,0,13.7273867064719
"2g1ZiT6cM1NC4nJ8xS6EGg","Carrabba's Italian Grill","533 Cool Springs Blvd","Franklin","TN","37067",35.9479057168,-86.8211960166,3.5,125,1,16.1628234134906
"J30QB4OFo8wM7heQoNdOkQ","Off Broadway Shoes","357 Opry Mills Dr","Nashville","TN","37214",36.200263,-86.691899,4,6,1,16.9344981426307
"LpKhP9c49WVUOuE4iYx4qg","Sam Ash Music Stores","1647 Gallatin Pike N","Madison","TN","37115",36.293566,-86.699481,3.5,16,1,25.0299401065057
"HmZBBRtThiOF2xjAMNGKNQ","Foriest Tree Care","","Nashville","TN","37201",36.1724885,-86.7805961,3.5,6,1,9.72252084981089
"wRv37fM7obkRup0bu7KrUw","Nashville Airport Inn & Suites","2425 Atrium Way","Nashville","TN","37214",36.1590488,-86.6914795,1,70,0,14.1174804194438
"8TV7oZDJu-CgT71h5boLHA","Davidson County Election Commission","800 2nd Ave S","Nashville","TN","37210",36.152863,-86.769193,3.5,5,1,8.36721526468394
"YC-fx9pamdQgTtZNEZ2eJg","Ferg's Amp Shop","1915 Nolensville Rd","Nashville","TN","37211",36.1323562,-86.7580464,2,10,1,7.48322553742863
"S60umZDwQdf6HkAWN5Yz2A","La Costa Mexican Seafood","5332 Cane Ridge Rd","Antioch","TN","37011",36.0425472,-86.6609903,3,18,1,15.839458894699
"XEUMXjjlNSH3rcJwaV9Dtg","Warner Parks","7311 Highway 100","Nashville","TN","37221",36.0608131,-86.906018,5,7,1,8.08022175073558
"yYuEN8UdASqAt7pqMWlcjg","Vantage Pointe at Marrowbone Heights","1164 Vantage Pointe Rd","Ashland City","TN","37015",36.245023,-87.0234466,2,6,1,24.5446072508745
"-XXLRkZFz4DFGCyqTVIPqA","Samurai Sushi East","97 Chapel Ave","Nashville","TN","37206",36.182788,-86.7359599,3,23,1,12.8319450295419
"c3Z0Hm-N2FCwpfLtVVzyLg","Manna","1104 Charlotte Ave","Nashville","TN","37203",36.162325,-86.791128,4.5,25,0,8.30913359164826
"76GfaYgma8u13JuRbdlifA","Rivergate Mall","1000 Rivergate Pkwy","Goodlettsville","TN","37072",36.302387801,-86.6983054253,2.5,30,1,25.9555501721888
"6vACCoS2jLHev6bViHLq5A","Very Aesthetic Skin + Brows","3326 Aspen Grove Dr, Ste 600","Franklin","TN","37067",35.9423677,-86.8263877,4.5,15,1,16.7747119768277
"fFb9GJIGQ7dt5dd63xov8Q","TN Juice Bar","412 W Main St","Hendersonville","TN","37075",36.3047735,-86.6199957,1,15,0,29.9407661202662
"UoW-CuQm9YRrg6OkmK4ejQ","Lululemon Athletica","1556 McEwen Dr, Ste 118","Franklin","TN","37067",35.9361508864,-86.8283133676,3,17,1,17.4683618632539
"5wo7nNHOvfzt2c-PG0BUKQ","Subway","530 Church St, Ste 100","Nashville","TN","37219",36.1627724643,-86.7813782125,3,5,1,8.71826164365827
"0ble3dYWCsUnJ6CU0Vzr7A","Asian Taste","116 Royal Oaks Blvd, Ste 128","Franklin","TN","37067",35.9167761,-86.8277718,4,110,1,19.6244031969393
"8xcWmiwVCLKT5opCuQV2Qg","Oscar's Taco Shop","530 Church St","Nashville","TN","37243",36.1628885,-86.781342,4.5,339,1,8.73124273819947
"lpsR89F2Hv6-odsv7f7EqQ","Hickory Plaza Veterinary Clinic","5710 Hickory Plz","Nashville","TN","37211",36.0480617,-86.7160122,2.5,6,0,11.0562309450553
"jsTMFPUDsW3mZXCIdPXIxw","Journey Church","1600 Wilson Pike","Brentwood","TN","37027",35.9707231139,-86.7733087734,5,8,1,14.4074032988954
"bfMPILsTxFf3UI7audIGSA","Craft Love Franklin","107 Confederate Dr, Ste 1","Franklin","TN","37064",35.9049024,-86.8731158,5,6,1,21.3786372107694
"xnbKALy2uCD89laOFGksHw","A-1 Appliance","5410 Harding Rd","Nashville","TN","37205",36.0992397,-86.8726456,3,23,1,4.29125347151752
"9ovEeVzrkwXfFn_wfd1U8A","Brentwood Flower Shoppe","123 Franklin Rd","Brentwood","TN","37027",36.0362243,-86.7881133,3.5,12,1,7.16773839140458
"tHqhYX7esQ1ltIUmtO1OZg","Hermitage Strike and Spare","3436 Lebanon Pike","Hermitage","TN","37076",36.1916525218,-86.6288121772,3.5,15,1,20.8154088126022
"RA4MK-QyDxezQzYgliHHCg","Elixr Coffee","5045 Broadway Pl","Nashville","TN","37203",36.1607855,-86.7797516,4.5,35,1,8.5911306453653
"u_VYsTWErgTbjAO_SvXrpg","F45 Training East Nashville","418 Woodland St","Nashville","TN","37206",36.171407,-86.765004,4.5,11,1,10.2816124657101
"nPDKoiH_OiHrv4clG55r9A","Scottish Inns","526 N Murfreesboro Road","Nashville","TN","37210",36.1423110962,-86.7428436279,1,6,1,9.24045879782142
"M2OO2VkjKq9Cv70zrCfc2Q","Exhale Massage and Wellness","6010 Charlotte Pike","Nashville","TN","37209",36.1487932,-86.8665915,5,13,1,7.21895335651051
"dBNfyR0RRX-w1SMuYYF3-A","The Jam Coffee House","1210 Wedgewood Ave","Nashville","TN","37212",36.1363792,-86.7894933,4,105,0,5.81171095906211
"ojbnLazUpb9R9UBXeP8ZuQ","Belk Department Store","555 Village Green Dr","Gallatin","TN","37066",36.377788,-86.475385,3.5,6,1,44.6455897919969
"pAAPl2xMDmF1wep3QBlv9w","Nashville 4D Baby","211 Louise Ave, Ste B","Nashville","TN","37203",36.151507,-86.8054838,5,16,1,6.75242232240016
"upVwJORmpSKTZAlzWD5FxA","Kali Yuga Yoga","1011 Fatherland St","Nashville","TN","37206",36.1743096,-86.7507569,4.5,23,1,11.271137927187
"C5lUI7qJ8NnmawAFVPZg8A","China Dragon","2914 W End Ave, Ste B","Nashville","TN","37203",36.1444222,-86.8139076,3,103,1,5.81320784661951
"U-FLxOw8GwjXI307Zx52Lg","Church of the City","828 Murfreesboro Rd","Franklin","TN","37064",35.9145392,-86.8475965,3,7,1,19.9712769962806
"GOcyHHKE1kBMW9x1-6OwRg","Houston Station","434 Houston St","Nashville","TN","37203",36.1431581,-86.7670587,4.5,16,1,7.66666625124929
"gwFtKdjtK8Pw_6mUsWvRHw","The Dog Spot - East Nashville","1004 Gallatin Ave","Nashville","TN","37206",36.188751,-86.7464893,4,74,0,12.8063798317005
"mJYm5ronkSp2hDI71rdKxQ","Mama's Java","305 Sheldon Valley Dr, Ste 101","Nolensville","TN","37135",35.9638441683,-86.6737328344,3.5,73,1,19.8421771917183
"pKHZMhEITU7Dx-Efj9_Xhw","Whitt's Barbecue","1767 N Mount Juliet Rd","Mount Juliet","TN","37122",36.1947414,-86.5177142,4.5,13,1,29.8989341322548
"iTossVcZjTh6ot2erKRN9g","Smoothie King","4546 Harding Rd","Nashville","TN","37205",36.12442,-86.84971,3.5,11,1,4.11204213594649
"SD3NVGGI_qBk0YDyk8mf0w","Sun & Fork","2525 West End Ave","Nashville","TN","37203",36.14576,-86.80847,4,78,1,6.06482249683994
"HCHHrf21UAgbxAi8T4Q4Iw","White Duck Taco Shop","423 6th Ave S","Nashville","TN","28801",36.1548880048,-86.7772537912,4,42,1,8.13883885839968
"KCS3qEj3z9RTrWczffBKsQ","Davis Moving Company","4612 Clarksville Pike","Nashville","TN","37218",36.2364416,-86.8304076,5,6,1,15.9675661224559
"_XEbbDodiLPape5GwBugNA","Get your Grub on","274 Tusculum Rd","Antioch","TN","37013",36.0591389,-86.7032178,5,22,1,11.6366115868434
"DN_aM5zIdU4e-m-B9tewvQ","Sam Kabob Gyro","2500 Murfreesboro Pike","Nashville","TN","37217",36.0794489,-86.6435951,3.5,38,1,16.4392714530455
"TDfCew_swUKo4zXJ0lb9OQ","Franklin Juice","707 Porter Rd","Nashville","TN","37206",36.182715,-86.7326457,4,5,1,13.0148098001777
"z23lP3ooMFiPEu-I6hAIag","The Fitting Touch","1556 W McEwen Dr, Ste 110","Franklin","TN","37067",35.9358233,-86.8254184,3.5,5,0,17.5030684852638
"a3_Eci6wmiSkWtP0CjRQvA","Captain D's","921 Jefferson St","Nashville","TN","37208",36.1725216232,-86.7934449123,3,13,1,9.30526314964346
"cLlO2CA-BzBhLXsHoaQXHA","Amour Nail Bar","516 Pleasant Grove Rd","Mt. Juliet","TN","37122",36.1779949,-86.5170432,4,20,1,29.303990615412
"LkmZrjwcGc2H-FnZlOD8Tw","DT's Used Appliances","2748 Old Lebanon Rd","Nashville","TN","37214",36.1680546,-86.6638914,2.5,8,1,16.7623532805707
"5HbKMrzu7W68vrMxgAdIwA","Village Bakery and Provisions","900 Rosa L Parks Blvd","Nashville","TN","37208",36.1694418,-86.7879402,4.5,16,0,9.15111278963652
"HfUHovtSl2Mf6qj74J11-w","Vittles Of Donelson","2278 Lebanon Pike","Nashville","TN","37214",36.169624,-86.685292,4,90,0,15.2212954661034
"TogZTynVz6qC2xl2WiETcg","Kroger","6690 Nolensville Rd","Brentwood","TN","37027",36.000358,-86.691232,2,37,1,15.8949943019457
"SQwOKA5Rdi6P-r6YvhJUMg","Green Hills Farmers Market","1906 Glen Echo Rd","Nashville","TN","37246",36.1087139,-86.810096,2.5,5,1,2.22973933938853
"bvlFmfqEbK_PqOSxbTkTxA","Greenway Home Services","1410 Donelson Pike, Ste A-20","Nashville","TN","37217",36.0959532,-86.6785436,1.5,112,1,13.227889394204
"efGqAYPCCxPvHPX3dCM8bQ","Tennessee Performing Arts Center","505 Deaderick St","Nashville","TN","37243",36.16437,-86.782409,4,96,1,8.83583720474525
"ct-moUWiNkO9a8wjge2CkQ","Uptown Fruit Market ","1431 Dickerson Pike","Nashville","TN","37207",36.199885,-86.769471,5,8,1,12.9166850143366
"q42FclO2HOE8x5qavLdeFw","Tickled Pink Consignment","7648 Hwy 70 S, Ste 13","Nashville","TN","37221",36.0800145031,-86.9524786632,3.5,11,0,11.5099415846322
"vbzn9jiw5DCbHdzT_jPWSA","Pita House","611 Murfreesboro Pk","Nashville","TN","37210",36.140713,-86.740049,4.5,23,0,9.34181998007575
"MAZc7V_9RsMPqDq-OI2Jyg","Alexis Inn and Suites Nashville Airport","600 Ermac Dr","Nashville","TN","37214",36.1525275,-86.6873534,3,86,1,14.0804778032578
"STDFWl9ABCXgfee8zPso_w","Guitar Center","8105 Moores Ln, Ste 1400","Brentwood","TN","37027",35.9645186982,-86.8009033233,4.5,11,1,14.4798065551856
"yU47K1bAUxI7tny6ZMYS8A","Oscar's Taco Shop","1984 Providence Pkwy","Mt. Juliet","TN","37122",36.1638512014,-86.5170648732,4,23,1,28.8350334192975
"Bbjz5s_XcOiUmqCQ9VnANQ","Signature Cleaners","110 Indian Lake Blvd","Hendersonville","TN","37075",36.3101559,-86.6052919,1,7,1,31.2338023142559
"oU2dCy6Vag6HuF_SpsseZg","Birrieria Y Taqueria Arandas","104 Graylynn Dr","Nashville","TN","37214",36.1695363,-86.6746243,5,21,1,16.0197582846646
"4X3w1wFm-qWDwr95Prspew","Domino's Pizza","11362 Lebanon Rd","Mount Juliet","TN","37122",36.230612232,-86.5163090599,2,6,1,31.7324016518997
"HP03UxUpfwic04tBuqsqPw","Royal Thai Restaurant","120 19th Ave N","Nashville","TN","37203",36.153973,-86.798519,2.5,119,1,7.20386460139712
"d_dFD_shmPpDhY4wMfEIRQ","The Old School Nashville","5022 Old Hydes Ferry Pike","Nashville","TN","37218",36.2100434,-86.9238112,4,136,0,15.7352450420147
"WO-oh0OYWzlmOYoZmowxkw","Nobu Hibachi Sushi","401 S Mt Juliet Rd, Ste 155","Mount Juliet","TN","37122",36.1700403147,-86.507357941,2.5,103,1,29.8648092980093
"JOBs1vNaQ0V5QE10wQ-aMw","Dumford Irrigation","","Franklin","TN","37067",35.9046545,-86.7718017,4.5,6,1,21.5242486957578
"Khv2xprJmMO69kjhr6g5Eg","Bobbie's Dairy Dip","5301 Charlotte Ave","Nashville","TN","37209",36.151595,-86.8512699,4,286,1,6.91457590792137
"nwFyEhtZmtSkomYGkK0AAQ","La Hacienda","1110 Hillsboro Rd","Franklin","TN","37064",35.9463424416,-86.8795139444,2.5,54,1,17.0393339604797
"Hd7WF54a8HQKjClVH7LE8g","Accu-Tint","842 Conference Dr, Ste E5","Goodlettsville","TN","37072",36.3180143522,-86.7011204896,4.5,19,1,27.4234553712858
"PtvZwDA_7YMrLWR_P6CAqA","H-Cue's Upstairs Poolroom","1602 21st Ave S","Nashville","TN","37212",36.1386026,-86.8003583,4,6,1,5.55353111985576
"AkNuIbco7mdsuOWLPyZXCg","Blue Coast Burrito","6800 Charlotte Pike, Ste 106","Nashville","TN","37209",36.135546,-86.888053,3.5,79,1,7.34574767854229
"fynpx-ww2LW-ikYaUfaaRQ","Water Systems","110 Space Park S","Nashville","TN","37211",36.0980837,-86.7068354,1.5,11,1,10.6935847462658
"lSj3A1uYOs2tpZgBgqeM2g","Cap'n Dave's Water Sports","4001 Bell Rd","Hermitage","TN","37076",36.163945,-86.6008806,3.5,11,1,21.6877204831631
"X2LoJxQgssbr0Y9FYLTuRQ","Nashville Downtown Hostel","177 1st Ave N","Nashville","TN","37201",36.1646949,-86.7759709,4,77,1,9.1364052504562
"KE4xOJ8tJCPRDdF9VxImAA","Jimmy John's","812 Nissan Dr, Ste 100","Smyrna","TN","37167",35.9719459,-86.4940736,1.5,5,1,32.7449649595565
"a9y02F_ROdaUNUYt-Mxiug","Lipscomb University","1 University Park Dr","Nashville","TN","37204",36.1056048551,-86.7998158651,4,9,1,2.70400590386398
"mdSjI3ig48WS_jLJ6Vxq0A","Juice Bar - Brentwood","7011 Executive Center Dr, Ste B104","Brentwood","TN","37027",36.029838463,-86.7898664598,4.5,129,1,7.7355696515288
"4_EKZPuJlYj4fNhO7QYyug","Grace Loves Lace","2222 12th Ave S, Ste Fl 2","Nashville","TN","37204",36.1274924,-86.7888895,4.5,6,1,5.05658348027712
"Hz9w7Hq0lfM7NbaDoN2EnA","Savant Vintage","2302 12th Ave S","Nashville","TN","37204",36.1273793,-86.7888983,3,48,1,5.04652989525659
"ZS09KMGEQ-O2lcwMmJHzUw","The Fabric House","4308 Sidco Dr","Nashville","TN","37204",36.0844952,-86.7611599,3.5,29,1,5.87079927884769
"E2V_cV70cfGFV9jnaZ8wSg","South Wind Apartments","549 Southwinds Dr","Franklin","TN","37064",35.9117690156,-86.835689585,4,12,1,20.2013984984713
"UZCe8bfQdU38wXzURA0RfA","Pei Wei","101 Creekside Crossing, Ste 1800","Brentwood","TN","37027",36.03685501,-86.79900096,2.5,115,1,6.6970775616778
"JGnMReTpqZIvgWvUrQaIpw","Eastside Bowl","1508 Gallatin Pike S","Madison","TN","37115",36.2379477,-86.7263911,2.5,8,1,18.4275894580172
"759tBueAzhxR1v-4dU0OxA","HiFi Cookies","733 Porter Rd","Nashville","TN","37206",36.1832348,-86.7322552,5,30,1,13.0817016645576
"B3arlY4y6CSxHVcaCmLrYg","Extended Stay America - Nashville - Vanderbilt","3311 West End Avenue","Nashville","TN","37203",36.1400781,-86.8174766,2,43,1,5.28465837224758
